Date_time,CPU,Memory_Bytes,Disk_Usage,,Redis_Date_Time,,Disk_Usage_MB
1630164603,9.28E+11,295636992,93764,,40187,,93.764
1630164604,9.28E+11,295575552,93768,,40188,,93.768
1630164605,9.28E+11,295682048,93772,,40189,,93.772
1630164607,9.28E+11,295624704,93776,,40191,,93.776
1630164608,9.28E+11,295800832,93780,,40192,,93.78
1630164609,9.28E+11,295645184,93784,,40193,,93.784
1630164610,9.28E+11,295596032,93788,,40194,,93.788
1630164611,9.28E+11,295743488,93792,,40195,,93.792
1630164612,9.28E+11,295706624,93796,,40196,,93.796
1630164614,9.28E+11,295698432,93800,,40198,,93.8
1630164615,9.28E+11,295759872,93804,,40199,,93.804
1630164616,9.28E+11,295919616,93812,,40200,,93.812
1630164617,9.28E+11,295772160,93816,,40201,,93.816
1630164618,9.28E+11,296108032,93820,,40202,,93.82
1630164619,9.28E+11,295927808,93824,,40203,,93.824
1630164621,9.28E+11,296026112,93828,,40205,,93.828
1630164622,9.28E+11,296239104,93832,,40206,,93.832
1630164623,9.28E+11,295899136,93836,,40207,,93.836
1630164624,9.28E+11,295780352,93840,,40208,,93.84
1630164625,9.28E+11,295919616,93844,,40209,,93.844
1630164627,9.28E+11,295919616,93848,,40211,,93.848
1630164628,9.28E+11,296005632,93852,,40212,,93.852
1630164629,9.29E+11,296030208,93860,,40213,,93.86
1630164630,9.29E+11,296083456,93864,,40214,,93.864
1630164631,9.29E+11,295993344,93868,,40215,,93.868
1630164632,9.29E+11,296128512,93872,,40216,,93.872
1630164634,9.29E+11,296144896,93876,,40218,,93.876
1630164635,9.29E+11,295796736,93880,,40219,,93.88
1630164636,9.29E+11,295952384,93884,,40220,,93.884
1630164637,9.29E+11,295976960,93888,,40221,,93.888
1630164638,9.29E+11,295968768,93892,,40222,,93.892
1630164639,9.29E+11,296058880,93896,,40223,,93.896
1630164640,9.29E+11,296042496,93900,,40224,,93.9
1630164642,9.29E+11,295870464,93904,,40226,,93.904
1630164643,9.29E+11,296083456,93912,,40227,,93.912
1630164644,9.29E+11,296001536,93916,,40228,,93.916
1630164645,9.29E+11,295923712,93920,,40229,,93.92
1630164646,9.29E+11,296136704,93924,,40230,,93.924
1630164647,9.29E+11,295829504,93928,,40231,,93.928
1630164649,9.29E+11,295931904,93932,,40233,,93.932
1630164650,9.29E+11,295768064,93936,,40234,,93.936
1630164651,9.29E+11,296067072,93940,,40235,,93.94
1630164652,9.29E+11,295862272,93944,,40236,,93.944
1630164653,9.29E+11,296001536,93948,,40237,,93.948
1630164654,9.29E+11,295862272,93952,,40238,,93.952
1630164656,9.29E+11,296222720,93956,,40240,,93.956
1630164657,9.29E+11,296091648,93960,,40241,,93.96
1630164658,9.29E+11,296255488,93968,,40242,,93.968
1630164659,9.29E+11,296181760,93972,,40243,,93.972
1630164660,9.29E+11,295997440,93976,,40244,,93.976
1630164662,9.29E+11,296054784,93980,,40246,,93.98
1630164663,9.29E+11,296026112,93984,,40247,,93.984
1630164664,9.29E+11,296128512,93988,,40248,,93.988
1630164665,9.29E+11,296157184,93992,,40249,,93.992
1630164666,9.29E+11,296263680,93996,,40250,,93.996
1630164667,9.29E+11,296185856,94000,,40251,,94
1630164669,9.29E+11,296382464,94004,,40253,,94.004
1630164670,9.29E+11,295997440,94008,,40254,,94.008
1630164671,9.29E+11,296112128,94012,,40255,,94.012
1630164672,9.30E+11,296247296,94016,,40256,,94.016
1630164673,9.30E+11,296099840,94020,,40257,,94.02
1630164674,9.30E+11,295776256,94028,,40258,,94.028
1630164676,9.30E+11,295936000,94032,,40260,,94.032
1630164677,9.30E+11,295714816,94036,,40261,,94.036
1630164678,9.30E+11,295641088,94040,,40262,,94.04
1630164679,9.30E+11,295718912,94044,,40263,,94.044
1630164680,9.30E+11,295702528,94048,,40264,,94.048
1630164681,9.30E+11,295768064,94052,,40265,,94.052
1630164683,9.30E+11,295903232,94056,,40267,,94.056
1630164684,9.30E+11,295833600,94060,,40268,,94.06
1630164685,9.30E+11,295899136,94064,,40269,,94.064
1630164686,9.30E+11,295755776,94068,,40270,,94.068
1630164687,9.30E+11,296062976,94076,,40271,,94.076
1630164688,9.30E+11,296038400,94080,,40272,,94.08
1630164690,9.30E+11,296267776,94084,,40274,,94.084
1630164691,9.30E+11,296120320,94088,,40275,,94.088
1630164692,9.30E+11,295907328,94092,,40276,,94.092
1630164693,9.30E+11,296046592,94096,,40277,,94.096
1630164694,9.30E+11,296001536,94100,,40278,,94.1
1630164695,9.30E+11,295890944,94104,,40279,,94.104
1630164697,9.30E+11,295981056,94108,,40281,,94.108
1630164698,9.30E+11,296009728,94112,,40282,,94.112
1630164699,9.30E+11,296108032,94116,,40283,,94.116
1630164700,9.30E+11,295870464,94124,,40284,,94.124
1630164701,9.30E+11,296108032,94128,,40285,,94.128
1630164702,9.30E+11,295804928,94132,,40286,,94.132
1630164704,9.30E+11,296206336,94136,,40288,,94.136
1630164705,9.30E+11,296083456,94140,,40289,,94.14
1630164706,9.30E+11,296226816,94144,,40290,,94.144
1630164707,9.30E+11,296058880,94148,,40291,,94.148
1630164708,9.30E+11,295849984,94152,,40292,,94.152
1630164709,9.30E+11,296194048,94156,,40293,,94.156
1630164711,9.30E+11,296153088,94160,,40295,,94.16
1630164712,9.30E+11,296116224,94164,,40296,,94.164
1630164713,9.30E+11,296087552,94168,,40297,,94.168
1630164714,9.31E+11,295940096,94176,,40298,,94.176
1630164715,9.31E+11,296046592,94180,,40299,,94.18
1630164716,9.31E+11,295923712,94184,,40300,,94.184
1630164718,9.31E+11,296124416,94188,,40302,,94.188
1630164719,9.31E+11,296214528,94192,,40303,,94.192
1630164720,9.31E+11,296067072,94196,,40304,,94.196
1630164721,9.31E+11,295993344,94200,,40305,,94.2
1630164722,9.31E+11,296153088,94204,,40306,,94.204
1630164723,9.31E+11,296255488,94208,,40307,,94.208
1630164725,9.31E+11,296054784,94212,,40309,,94.212
1630164726,9.31E+11,296169472,94216,,40310,,94.216
1630164727,9.31E+11,296136704,94220,,40311,,94.22
1630164728,9.31E+11,296292352,94228,,40312,,94.228
1630164729,9.31E+11,296210432,94232,,40313,,94.232
1630164730,9.31E+11,296165376,94236,,40314,,94.236
1630164732,9.31E+11,296153088,94240,,40316,,94.24
1630164733,9.31E+11,296103936,94244,,40317,,94.244
1630164734,9.31E+11,296333312,94248,,40318,,94.248
1630164735,9.31E+11,296251392,94252,,40319,,94.252
1630164736,9.31E+11,296300544,94256,,40320,,94.256
1630164737,9.31E+11,296194048,94260,,40321,,94.26
1630164739,9.31E+11,296382464,94264,,40323,,94.264
1630164740,9.31E+11,296296448,94268,,40324,,94.268
1630164741,9.31E+11,296611840,94276,,40325,,94.276
1630164742,9.31E+11,296488960,94280,,40326,,94.28
1630164743,9.31E+11,296345600,94284,,40327,,94.284
1630164744,9.31E+11,296046592,94288,,40328,,94.288
1630164746,9.31E+11,296366080,94292,,40330,,94.292
1630164747,9.31E+11,296280064,94296,,40331,,94.296
1630164748,9.31E+11,296333312,94300,,40332,,94.3
1630164749,9.31E+11,296222720,94304,,40333,,94.304
1630164750,9.31E+11,296165376,94308,,40334,,94.308
1630164751,9.31E+11,296394752,94312,,40335,,94.312
1630164753,9.31E+11,296095744,94316,,40337,,94.316
1630164754,9.31E+11,296316928,94320,,40338,,94.32
1630164755,9.31E+11,296517632,94324,,40339,,94.324
1630164756,9.31E+11,296353792,94332,,40340,,94.332
1630164757,9.32E+11,296263680,94336,,40341,,94.336
1630164759,9.32E+11,296542208,94340,,40343,,94.34
1630164760,9.32E+11,296591360,94344,,40344,,94.344
1630164761,9.32E+11,296398848,94348,,40345,,94.348
1630164762,9.32E+11,296443904,94352,,40346,,94.352
1630164763,9.32E+11,296349696,94356,,40347,,94.356
1630164764,9.32E+11,296194048,94360,,40348,,94.36
1630164766,9.32E+11,296189952,94364,,40350,,94.364
1630164767,9.32E+11,296263680,94368,,40351,,94.368
1630164768,9.32E+11,296259584,94372,,40352,,94.372
1630164769,9.32E+11,296476672,94376,,40353,,94.376
1630164770,9.32E+11,296452096,94380,,40354,,94.38
1630164771,9.32E+11,296267776,94388,,40355,,94.388
1630164773,9.32E+11,296501248,94392,,40357,,94.392
1630164774,9.32E+11,296194048,94396,,40358,,94.396
1630164775,9.32E+11,296312832,94400,,40359,,94.4
1630164776,9.32E+11,296259584,94404,,40360,,94.404
1630164777,9.32E+11,296341504,94408,,40361,,94.408
1630164778,9.32E+11,296308736,94412,,40362,,94.412
1630164779,9.32E+11,296222720,94416,,40363,,94.416
1630164781,9.32E+11,296148992,94420,,40365,,94.42
1630164782,9.32E+11,296108032,94424,,40366,,94.424
1630164783,9.32E+11,296005632,94428,,40367,,94.428
1630164784,9.32E+11,296255488,94436,,40368,,94.436
1630164785,9.32E+11,296456192,94440,,40369,,94.44
1630164787,9.32E+11,296132608,94444,,40371,,94.444
1630164788,9.32E+11,296140800,94448,,40372,,94.448
1630164789,9.32E+11,296419328,94452,,40373,,94.452
1630164790,9.32E+11,296120320,94456,,40374,,94.456
1630164791,9.32E+11,296337408,94460,,40375,,94.46
1630164792,9.32E+11,296218624,94464,,40376,,94.464
1630164793,9.32E+11,296079360,94468,,40377,,94.468
1630164795,9.32E+11,296026112,94472,,40379,,94.472
1630164796,9.32E+11,296267776,94480,,40380,,94.48
1630164797,9.32E+11,296341504,94484,,40381,,94.484
1630164798,9.32E+11,296325120,94488,,40382,,94.488
1630164799,9.32E+11,296366080,94492,,40383,,94.492
1630164800,9.32E+11,296378368,94496,,40384,,94.496
1630164802,9.32E+11,296640512,94500,,40386,,94.5
1630164803,9.33E+11,296345600,94504,,40387,,94.504
1630164804,9.33E+11,296443904,94508,,40388,,94.508
1630164805,9.33E+11,296460288,94512,,40389,,94.512
1630164806,9.33E+11,296398848,94516,,40390,,94.516
1630164807,9.33E+11,296206336,94520,,40391,,94.52
1630164809,9.33E+11,296448000,94528,,40393,,94.528
1630164810,9.33E+11,296538112,94532,,40394,,94.532
1630164811,9.33E+11,296579072,94536,,40395,,94.536
1630164812,9.33E+11,296665088,94540,,40396,,94.54
1630164813,9.33E+11,296460288,94544,,40397,,94.544
1630164814,9.33E+11,296632320,94548,,40398,,94.548
1630164816,9.33E+11,296697856,94552,,40400,,94.552
1630164817,9.33E+11,296591360,94556,,40401,,94.556
1630164818,9.33E+11,296378368,94560,,40402,,94.56
1630164819,9.33E+11,296288256,94564,,40403,,94.564
1630164820,9.33E+11,296357888,94568,,40404,,94.568
1630164821,9.33E+11,296407040,94572,,40405,,94.572
1630164823,9.33E+11,296460288,94576,,40407,,94.576
1630164824,9.33E+11,296558592,94584,,40408,,94.584
1630164825,9.33E+11,296529920,94588,,40409,,94.588
1630164826,9.33E+11,296493056,94592,,40410,,94.592
1630164827,9.33E+11,296267776,94596,,40411,,94.596
1630164828,9.33E+11,296271872,94600,,40412,,94.6
1630164830,9.33E+11,296402944,94604,,40414,,94.604
1630164831,9.33E+11,296300544,94608,,40415,,94.608
1630164832,9.33E+11,296570880,94612,,40416,,94.612
1630164833,9.33E+11,296718336,94616,,40417,,94.616
1630164834,9.33E+11,296513536,94620,,40418,,94.62
1630164835,9.33E+11,296370176,94624,,40419,,94.624
1630164837,9.33E+11,296337408,94632,,40421,,94.632
1630164838,9.33E+11,296558592,94636,,40422,,94.636
1630164839,9.33E+11,296529920,94640,,40423,,94.64
1630164840,9.33E+11,296419328,94644,,40424,,94.644
1630164841,9.33E+11,296427520,94648,,40425,,94.648
1630164842,9.33E+11,296386560,94652,,40426,,94.652
1630164844,9.33E+11,296374272,94656,,40428,,94.656
1630164845,9.33E+11,296480768,94660,,40429,,94.66
1630164846,9.33E+11,296583168,94664,,40430,,94.664
1630164847,9.34E+11,296869888,94668,,40431,,94.668
1630164848,9.34E+11,296665088,94672,,40432,,94.672
1630164849,9.34E+11,296734720,94676,,40433,,94.676
1630164851,9.34E+11,297021440,94680,,40435,,94.68
1630164852,9.34E+11,296804352,94684,,40436,,94.684
1630164853,9.34E+11,296755200,94692,,40437,,94.692
1630164854,9.34E+11,296620032,94696,,40438,,94.696
1630164855,9.34E+11,296550400,94700,,40439,,94.7
1630164856,9.34E+11,296804352,94704,,40440,,94.704
1630164857,9.34E+11,296595456,94708,,40441,,94.708
1630164859,9.34E+11,296886272,94712,,40443,,94.712
1630164860,9.34E+11,296579072,94716,,40444,,94.716
1630164861,9.34E+11,296460288,94720,,40445,,94.72
1630164862,9.34E+11,296656896,94724,,40446,,94.724
1630164863,9.34E+11,296742912,94728,,40447,,94.728
1630164864,9.34E+11,296280064,94732,,40448,,94.732
1630164866,9.34E+11,296505344,94740,,40450,,94.74
1630164867,9.34E+11,296357888,94744,,40451,,94.744
1630164868,9.34E+11,296558592,94748,,40452,,94.748
1630164869,9.34E+11,296968192,94752,,40453,,94.752
1630164870,9.34E+11,297091072,94756,,40454,,94.756
1630164871,9.34E+11,296972288,94760,,40455,,94.76
1630164873,9.34E+11,296771584,94764,,40457,,94.764
1630164874,9.34E+11,297140224,94768,,40458,,94.768
1630164875,9.34E+11,297177088,94772,,40459,,94.772
1630164876,9.34E+11,297299968,94776,,40460,,94.776
1630164877,9.34E+11,297086976,94784,,40461,,94.784
1630164878,9.34E+11,297046016,94788,,40462,,94.788
1630164880,9.34E+11,296869888,94792,,40464,,94.792
1630164881,9.34E+11,297062400,94796,,40465,,94.796
1630164882,9.34E+11,297009152,94800,,40466,,94.8
1630164883,9.34E+11,296787968,94804,,40467,,94.804
1630164884,9.34E+11,296423424,94808,,40468,,94.808
1630164885,9.34E+11,296763392,94812,,40469,,94.812
1630164887,9.34E+11,296456192,94816,,40471,,94.816
1630164888,9.34E+11,296247296,94820,,40472,,94.82
1630164889,9.34E+11,296673280,94824,,40473,,94.824
1630164890,9.35E+11,296476672,94828,,40474,,94.828
1630164891,9.35E+11,296587264,94832,,40475,,94.832
1630164892,9.35E+11,296648704,94840,,40476,,94.84
1630164893,9.35E+11,296599552,94844,,40477,,94.844
1630164895,9.35E+11,296742912,94848,,40479,,94.848
1630164896,9.35E+11,296730624,94852,,40480,,94.852
1630164897,9.35E+11,296652800,94856,,40481,,94.856
1630164898,9.35E+11,296816640,94860,,40482,,94.86
1630164899,9.35E+11,296812544,94864,,40483,,94.864
1630164900,9.35E+11,296566784,94868,,40484,,94.868
1630164902,9.35E+11,296792064,94872,,40486,,94.872
1630164903,9.35E+11,296775680,94876,,40487,,94.876
1630164904,9.35E+11,297197568,94880,,40488,,94.88
1630164905,9.35E+11,297103360,94884,,40489,,94.884
1630164906,9.35E+11,297078784,94892,,40490,,94.892
1630164907,9.35E+11,297054208,94896,,40491,,94.896
1630164909,9.35E+11,296751104,94900,,40493,,94.9
1630164910,9.35E+11,297172992,94904,,40494,,94.904
1630164911,9.35E+11,296988672,94908,,40495,,94.908
1630164912,9.35E+11,296693760,94912,,40496,,94.912
1630164913,9.35E+11,296833024,94916,,40497,,94.916
1630164914,9.35E+11,296558592,94920,,40498,,94.92
1630164916,9.35E+11,296677376,94924,,40500,,94.924
1630164917,9.35E+11,296800256,94928,,40501,,94.928
1630164918,9.35E+11,296882176,94936,,40502,,94.936
1630164919,9.35E+11,296804352,94940,,40503,,94.94
1630164920,9.35E+11,296714240,94944,,40504,,94.944
1630164921,9.35E+11,296738816,94948,,40505,,94.948
1630164923,9.35E+11,296800256,94952,,40507,,94.952
1630164924,9.35E+11,296865792,94956,,40508,,94.956
1630164925,9.35E+11,296865792,94960,,40509,,94.96
1630164926,9.35E+11,296808448,94964,,40510,,94.964
1630164927,9.35E+11,296759296,94968,,40511,,94.968
1630164928,9.35E+11,297025536,94972,,40512,,94.972
1630164930,9.35E+11,296853504,94976,,40514,,94.976
1630164931,9.35E+11,296964096,94980,,40515,,94.98
1630164932,9.35E+11,296787968,94988,,40516,,94.988
1630164933,9.35E+11,297013248,94992,,40517,,94.992
1630164934,9.36E+11,297033728,94996,,40518,,94.996
1630164935,9.36E+11,296820736,95000,,40519,,95
1630164937,9.36E+11,296685568,95004,,40521,,95.004
1630164938,9.36E+11,296927232,95008,,40522,,95.008
1630164939,9.36E+11,296783872,95012,,40523,,95.012
1630164940,9.36E+11,296951808,95016,,40524,,95.016
1630164941,9.36E+11,296882176,95020,,40525,,95.02
1630164942,9.36E+11,297140224,95024,,40526,,95.024
1630164944,9.36E+11,297164800,95028,,40528,,95.028
1630164945,9.36E+11,297172992,95032,,40529,,95.032
1630164946,9.36E+11,297156608,95040,,40530,,95.04
1630164947,9.36E+11,297304064,95044,,40531,,95.044
1630164948,9.36E+11,296816640,95048,,40532,,95.048
1630164949,9.36E+11,296894464,95052,,40533,,95.052
1630164951,9.36E+11,297009152,95056,,40535,,95.056
1630164952,9.36E+11,296914944,95060,,40536,,95.06
1630164953,9.36E+11,297160704,95064,,40537,,95.064
1630164954,9.36E+11,296886272,95068,,40538,,95.068
1630164955,9.36E+11,297091072,95072,,40539,,95.072
1630164956,9.36E+11,297177088,95076,,40540,,95.076
1630164958,9.36E+11,297144320,95080,,40542,,95.08
1630164959,9.36E+11,297160704,95088,,40543,,95.088
1630164960,9.36E+11,297431040,95092,,40544,,95.092
1630164961,9.36E+11,296853504,95096,,40545,,95.096
1630164962,9.36E+11,296882176,95100,,40546,,95.1
1630164963,9.36E+11,297025536,95104,,40547,,95.104
1630164965,9.36E+11,297193472,95108,,40549,,95.108
1630164966,9.36E+11,297156608,95112,,40550,,95.112
1630164967,9.36E+11,297091072,95116,,40551,,95.116
1630164968,9.36E+11,297029632,95120,,40552,,95.12
1630164969,9.36E+11,297033728,95124,,40553,,95.124
1630164970,9.36E+11,297041920,95128,,40554,,95.128
1630164972,9.36E+11,297103360,95132,,40556,,95.132
1630164973,9.36E+11,297107456,95140,,40557,,95.14
1630164974,9.36E+11,296943616,95144,,40558,,95.144
1630164975,9.36E+11,297017344,95148,,40559,,95.148
1630164976,9.36E+11,297050112,95152,,40560,,95.152
1630164977,9.37E+11,296857600,95156,,40561,,95.156
1630164979,9.37E+11,296955904,95160,,40563,,95.16
1630164980,9.37E+11,296910848,95164,,40564,,95.164
1630164981,9.37E+11,297058304,95168,,40565,,95.168
1630164982,9.37E+11,296873984,95172,,40566,,95.172
1630164983,9.37E+11,296996864,95176,,40567,,95.176
1630164984,9.37E+11,297095168,95180,,40568,,95.18
1630164986,9.37E+11,297160704,95188,,40570,,95.188
1630164987,9.37E+11,297041920,95192,,40571,,95.192
1630164988,9.37E+11,297250816,95196,,40572,,95.196
1630164989,9.37E+11,297451520,95200,,40573,,95.2
1630164990,9.37E+11,297668608,95204,,40574,,95.204
1630164991,9.37E+11,297299968,95208,,40575,,95.208
1630164993,9.37E+11,297304064,95212,,40577,,95.212
1630164994,9.37E+11,297025536,95216,,40578,,95.216
1630164995,9.37E+11,297361408,95220,,40579,,95.22
1630164996,9.37E+11,297287680,95224,,40580,,95.224
1630164997,9.37E+11,297308160,95228,,40581,,95.228
1630164998,9.37E+11,297308160,95232,,40582,,95.232
1630165000,9.37E+11,297480192,95240,,40584,,95.24
1630165001,9.37E+11,297263104,95244,,40585,,95.244
1630165002,9.37E+11,297492480,95248,,40586,,95.248
1630165003,9.37E+11,297103360,95252,,40587,,95.252
1630165004,9.37E+11,297512960,95256,,40588,,95.256
1630165005,9.37E+11,297345024,95260,,40589,,95.26
1630165007,9.37E+11,297062400,95264,,40591,,95.264
1630165008,9.37E+11,297381888,95268,,40592,,95.268
1630165009,9.37E+11,297435136,95272,,40593,,95.272
1630165010,9.37E+11,297283584,95276,,40594,,95.276
1630165011,9.37E+11,297328640,95280,,40595,,95.28
1630165012,9.37E+11,297455616,95288,,40596,,95.288
1630165014,9.37E+11,297103360,95292,,40598,,95.292
1630165015,9.37E+11,297168896,95296,,40599,,95.296
1630165016,9.37E+11,297185280,95300,,40600,,95.3
1630165017,9.37E+11,297349120,95304,,40601,,95.304
1630165018,9.37E+11,297398272,95308,,40602,,95.308
1630165019,9.37E+11,297328640,95312,,40603,,95.312
1630165021,9.38E+11,297316352,95316,,40605,,95.316
1630165022,9.38E+11,297439232,95320,,40606,,95.32
1630165023,9.38E+11,297484288,95324,,40607,,95.324
1630165024,9.38E+11,297529344,95328,,40608,,95.328
1630165025,9.38E+11,297701376,95332,,40609,,95.332
1630165027,9.38E+11,297467904,95340,,40611,,95.34
1630165028,9.38E+11,297328640,95344,,40612,,95.344
1630165029,9.38E+11,297136128,95348,,40613,,95.348
1630165030,9.38E+11,297328640,95352,,40614,,95.352
1630165031,9.38E+11,297381888,95356,,40615,,95.356
1630165032,9.38E+11,297488384,95360,,40616,,95.36
1630165033,9.38E+11,297369600,95364,,40617,,95.364
1630165035,9.38E+11,297459712,95368,,40619,,95.368
1630165036,9.38E+11,297615360,95372,,40620,,95.372
1630165037,9.38E+11,297574400,95376,,40621,,95.376
1630165038,9.38E+11,297480192,95380,,40622,,95.38
1630165039,9.38E+11,297512960,95384,,40623,,95.384
1630165041,9.38E+11,297656320,95388,,40625,,95.388
1630165042,9.38E+11,297635840,95392,,40626,,95.392
1630165043,9.38E+11,297365504,95400,,40627,,95.4
1630165044,9.38E+11,297418752,95404,,40628,,95.404
1630165045,9.38E+11,297365504,95408,,40629,,95.408
1630165046,9.38E+11,297328640,95412,,40630,,95.412
1630165048,9.38E+11,297549824,95416,,40632,,95.416
1630165049,9.38E+11,297779200,95420,,40633,,95.42
1630165050,9.38E+11,297570304,95424,,40634,,95.424
1630165051,9.38E+11,297467904,95428,,40635,,95.428
1630165052,9.38E+11,297680896,95432,,40636,,95.432
1630165053,9.38E+11,297558016,95436,,40637,,95.436
1630165055,9.38E+11,297472000,95440,,40639,,95.44
1630165056,9.38E+11,297500672,95448,,40640,,95.448
1630165057,9.38E+11,297709568,95452,,40641,,95.452
1630165058,9.38E+11,297394176,95456,,40642,,95.456
1630165059,9.38E+11,297496576,95460,,40643,,95.46
1630165060,9.38E+11,297435136,95464,,40644,,95.464
1630165062,9.38E+11,297844736,95468,,40646,,95.468
1630165063,9.38E+11,297852928,95472,,40647,,95.472
1630165064,9.39E+11,297435136,95476,,40648,,95.476
1630165065,9.39E+11,297426944,95480,,40649,,95.48
1630165066,9.39E+11,297467904,95484,,40650,,95.484
1630165067,9.39E+11,297709568,95488,,40651,,95.488
1630165069,9.39E+11,297312256,95492,,40653,,95.492
1630165070,9.39E+11,297431040,95496,,40654,,95.496
1630165071,9.39E+11,297857024,95500,,40655,,95.5
1630165072,9.39E+11,297517056,95504,,40656,,95.504
1630165073,9.39E+11,297598976,95512,,40657,,95.512
1630165074,9.39E+11,297668608,95516,,40658,,95.516
1630165076,9.39E+11,297713664,95520,,40660,,95.52
1630165077,9.39E+11,297889792,95524,,40661,,95.524
1630165078,9.39E+11,297676800,95528,,40662,,95.528
1630165079,9.39E+11,297316352,95532,,40663,,95.532
1630165080,9.39E+11,297734144,95536,,40664,,95.536
1630165081,9.39E+11,297525248,95540,,40665,,95.54
1630165083,9.39E+11,297525248,95544,,40667,,95.544
1630165084,9.39E+11,297734144,95548,,40668,,95.548
1630165085,9.39E+11,297693184,95552,,40669,,95.552
1630165086,9.39E+11,297852928,95556,,40670,,95.556
1630165087,9.39E+11,297734144,95560,,40671,,95.56
1630165088,9.39E+11,297803776,95564,,40672,,95.564
1630165090,9.39E+11,297885696,95568,,40674,,95.568
1630165091,9.39E+11,297746432,95572,,40675,,95.572
1630165092,9.39E+11,297689088,95576,,40676,,95.576
1630165093,9.39E+11,297693184,95580,,40677,,95.58
1630165094,9.39E+11,297619456,95584,,40678,,95.584
1630165095,9.39E+11,297472000,95588,,40679,,95.588
1630165097,9.39E+11,297701376,95592,,40681,,95.592
1630165098,9.39E+11,297578496,95596,,40682,,95.596
1630165099,9.39E+11,297545728,95604,,40683,,95.604
1630165100,9.39E+11,297500672,95608,,40684,,95.608
1630165101,9.39E+11,297549824,95612,,40685,,95.612
1630165102,9.39E+11,297639936,95616,,40686,,95.616
1630165104,9.39E+11,297574400,95620,,40688,,95.62
1630165105,9.39E+11,297656320,95624,,40689,,95.624
1630165106,9.39E+11,297766912,95628,,40690,,95.628
1630165107,9.40E+11,297549824,95632,,40691,,95.632
1630165108,9.40E+11,297771008,95636,,40692,,95.636
1630165109,9.40E+11,297967616,95640,,40693,,95.64
1630165111,9.40E+11,297668608,95644,,40695,,95.644
1630165112,9.40E+11,297598976,95648,,40696,,95.648
1630165113,9.40E+11,297730048,95652,,40697,,95.652
1630165114,9.40E+11,297713664,95656,,40698,,95.656
1630165115,9.40E+11,297574400,95660,,40699,,95.66
1630165116,9.40E+11,297615360,95664,,40700,,95.664
1630165118,9.40E+11,297775104,95672,,40702,,95.672
1630165119,9.40E+11,297783296,95676,,40703,,95.676
1630165120,9.40E+11,297840640,95680,,40704,,95.68
1630165121,9.40E+11,297709568,95684,,40705,,95.684
1630165122,9.40E+11,298016768,95688,,40706,,95.688
1630165123,9.40E+11,297955328,95692,,40707,,95.692
1630165125,9.40E+11,297897984,95696,,40709,,95.696
1630165126,9.40E+11,297893888,95700,,40710,,95.7
1630165127,9.40E+11,297820160,95704,,40711,,95.704
1630165128,9.40E+11,297590784,95708,,40712,,95.708
1630165129,9.40E+11,297508864,95712,,40713,,95.712
1630165130,9.40E+11,298082304,95716,,40714,,95.716
1630165132,9.40E+11,297857024,95720,,40716,,95.72
1630165133,9.40E+11,297865216,95724,,40717,,95.724
1630165134,9.40E+11,297881600,95728,,40718,,95.728
1630165135,9.40E+11,297914368,95732,,40719,,95.732
1630165136,9.40E+11,297947136,95736,,40720,,95.736
1630165137,9.40E+11,298061824,95740,,40721,,95.74
1630165139,9.40E+11,297967616,95744,,40723,,95.744
1630165140,9.40E+11,298037248,95748,,40724,,95.748
1630165141,9.40E+11,298053632,95752,,40725,,95.752
1630165142,9.40E+11,298119168,95760,,40726,,95.76
1630165143,9.40E+11,298127360,95764,,40727,,95.764
1630165144,9.40E+11,297926656,95768,,40728,,95.768
1630165146,9.40E+11,297926656,95772,,40730,,95.772
1630165147,9.40E+11,298016768,95776,,40731,,95.776
1630165148,9.40E+11,297963520,95780,,40732,,95.78
1630165149,9.40E+11,298070016,95784,,40733,,95.784
1630165150,9.40E+11,297963520,95788,,40734,,95.788
1630165152,9.41E+11,297861120,95792,,40736,,95.792
1630165153,9.41E+11,297816064,95796,,40737,,95.796
1630165154,9.41E+11,297603072,95800,,40738,,95.8
1630165155,9.41E+11,297721856,95804,,40739,,95.804
1630165156,9.41E+11,297517056,95808,,40740,,95.808
1630165157,9.41E+11,297746432,95812,,40741,,95.812
1630165159,9.41E+11,297844736,95820,,40743,,95.82
1630165160,9.41E+11,298000384,95824,,40744,,95.824
1630165161,9.41E+11,298074112,95828,,40745,,95.828
1630165162,9.41E+11,297873408,95832,,40746,,95.832
1630165163,9.41E+11,298029056,95836,,40747,,95.836
1630165164,9.41E+11,298090496,95840,,40748,,95.84
1630165166,9.41E+11,297959424,95844,,40750,,95.844
1630165167,9.41E+11,297996288,95848,,40751,,95.848
1630165168,9.41E+11,297897984,95852,,40752,,95.852
1630165169,9.41E+11,298041344,95856,,40753,,95.856
1630165170,9.41E+11,298254336,95860,,40754,,95.86
1630165171,9.41E+11,298061824,95864,,40755,,95.864
1630165173,9.41E+11,298270720,95868,,40757,,95.868
1630165174,9.41E+11,298119168,95872,,40758,,95.872
1630165175,9.41E+11,297918464,95880,,40759,,95.88
1630165176,9.41E+11,297582592,95884,,40760,,95.884
1630165177,9.41E+11,298041344,95888,,40761,,95.888
1630165178,9.41E+11,298086400,95892,,40762,,95.892
1630165179,9.41E+11,297885696,95896,,40763,,95.896
1630165181,9.41E+11,297865216,95900,,40765,,95.9
1630165182,9.41E+11,297791488,95904,,40766,,95.904
1630165183,9.41E+11,297992192,95908,,40767,,95.908
